item_id,feature
29608499,thriller
16146056,romance
547764,historical-fiction
2051991,mystery
23497664,historical-fiction
6764505,romance
500481,mystery
15958198,fantasy
24972860,historical-fiction
36289909,fantasy
763842,thriller
28110860,romance
22574421,thriller
654258,historical-fiction
15742837,mystery
17667997,romance
1853353,mystery
16152669,thriller
25745037,thriller
952462,paranormal
1732940,paranormal
25387384,mystery
18720190,romance
25952481,romance
934995,non-fiction
29894007,historical-fiction
5115781,comics
9369687,romance
20447706,fantasy
23206070,romance
23398677,fiction
36229057,thriller
26114474,mystery
2320128,romance
1247274,biography
1130194,comics
23589444,romance
12696607,fiction
20697411,romance
18686959,fiction
28916517,young-adult
9464855,paranormal
8680045,paranormal
20891096,paranormal
23460998,romance
16004181,fiction
18692667,paranormal
22549663,romance
23598321,biography
30298449,romance
861201,historical-fiction
17554411,romance
13140136,fiction
33144711,mystery
10000550,biography
24579317,romance
17834421,biography
13260646,romance
12172509,children
6358224,young-adult
25840161,mystery
557388,biography
6739960,young-adult
31574965,biography
16097001,mystery
1002348,biography
22744876,paranormal
614584,romance
16146524,non-fiction
22538997,thriller
14786924,romance
18509642,biography
23154204,fiction
26111547,paranormal
27249304,romance
18662114,historical-fiction
7542081,mystery
25706135,mystery
897227,romance
30687512,romance
11292381,thriller
16046377,paranormal
188878,historical-fiction
33952851,thriller
9899171,romance
1573192,historical-fiction
6913271,historical-fiction
28667222,thriller
29560452,young-adult
20783301,thriller
20886820,paranormal
22557298,paranormal
18369456,non-fiction
6036098,romance
18047576,mystery
2241825,biography
33859854,romance
23276060,romance
11761452,romance
18051070,romance
1462379,historical-fiction
30633902,comics
13482188,romance
16008443,historical-fiction
13095815,historical-fiction
24386716,mystery
6609402,mystery
10298236,historical-fiction
28187900,fiction
29098211,fiction
17834702,romance
60737,fiction
34855262,non-fiction
10021991,thriller
23351638,young-adult
225469,fiction
26254518,romance
18240407,romance
10267714,romance
89829,mystery
23526515,fiction
7800739,fiction
12065215,paranormal
11268433,mystery
15983835,romance
17971526,mystery
11085592,thriller
22015872,romance
3873247,fiction
34466984,romance
86044,mystery
2392705,romance
1162113,children
278622,historical-fiction
17838079,paranormal
12104278,mystery
1033266,biography
25033988,fiction
7158943,paranormal
1961510,thriller
23050905,romance
34622156,romance
28567911,young-adult
6622878,romance
28449183,historical-fiction
10955234,comics
1394522,biography
285205,romance
13737734,children
12988478,paranormal
77726,young-adult
19288239,paranormal
27314381,romance
2317260,biography
18009620,romance
3482536,biography
23405668,biography
17934416,thriller
763029,historical-fiction
424979,biography
20986700,romance
996986,romance
8661797,mystery
18938124,paranormal
15982235,historical-fiction
23209982,paranormal
9669350,romance
17345611,young-adult
17315744,romance
56079,historical-fiction
11182074,romance
11517592,romance
11779317,comics
907830,mystery
14781171,historical-fiction
28265224,biography
1496430,romance
14625030,romance
32867934,romance
25111061,mystery
15833842,romance
3453773,biography
2861899,fiction
18301109,mystery
21355039,biography
18885741,thriller
551767,fiction
1461102,historical-fiction
17937062,young-adult
19548279,fantasy
19445972,romance
25652437,romance
29569160,romance
15851197,paranormal
873549,thriller
196941,fiction
18209561,biography
290622,biography
13422567,historical-fiction
23354501,young-adult
13450822,romance
7945295,fiction
34879265,biography
923477,poetry
17407462,historical-fiction
21661729,paranormal
18866369,paranormal
15789240,romance
3971916,paranormal
14483324,fiction
21980317,non-fiction
2457731,paranormal
22431039,romance
22743101,fantasy
25738283,mystery
11072151,fiction
12206634,historical-fiction
9859438,non-fiction
10429631,biography
7928805,biography
33221908,comics
6606047,mystery
13509714,romance
6310676,paranormal
13022030,romance
10409571,mystery
33971752,romance
413328,poetry
6250302,biography
525688,fiction
23365948,fiction
174090,children
27396501,young-adult
35004906,romance
18076606,mystery
32948284,romance
23983257,romance
1299941,biography
1638357,thriller
25241874,fiction
11874021,thriller
17828325,romance
15748644,paranormal
1735068,historical-fiction
4335348,biography
6161895,historical-fiction
33812978,historical-fiction
18143095,young-adult
3452378,paranormal
28098715,historical-fiction
13487212,biography
35529293,thriller
21527148,fiction
28550882,romance
13108221,paranormal
17731866,historical-fiction
16000274,biography
14058604,poetry
21388507,historical-fiction
6818659,comics
34843766,romance
9251140,mystery
2793105,biography
17446685,fiction
16077954,romance
31167429,fiction
17792772,historical-fiction
25174973,romance
24641800,romance
13517404,fiction
12701409,romance
1562022,paranormal
25255576,mystery
16174968,romance
13259817,young-adult
572823,biography
29927235,fiction
18242283,romance
17570297,romance
25273556,comics
1469101,historical-fiction
1760104,fiction
428721,paranormal
18054987,romance
923990,paranormal
6317576,romance
200562,thriller
3381754,mystery
123476,young-adult
30200,romance
25217775,paranormal
10323747,biography
1338857,biography
25823783,fiction
7599851,biography
25623444,historical-fiction
13152650,romance
13612950,historical-fiction
24966871,young-adult
8089259,biography
208739,historical-fiction
26170028,fiction
29220494,non-fiction
8483733,biography
17857800,historical-fiction
23129283,paranormal
24926514,thriller
392305,fiction
13931214,romance
1179128,historical-fiction
17837413,fiction
3070003,fiction
22392984,romance
18213907,fantasy
3055075,mystery
34374712,romance
35568749,thriller
812027,paranormal
7354305,historical-fiction
30827786,fantasy
21837778,paranormal
3046067,non-fiction
15555,romance
13661668,children
22056303,romance
15818448,historical-fiction
13281028,romance
13059812,romance
8260909,mystery
818888,historical-fiction
27108569,paranormal
13542092,fiction
7048430,non-fiction
22914127,mystery
24476,historical-fiction
9846213,paranormal
347610,biography
588154,biography
7826761,historical-fiction
28390724,romance
10728139,children
24501039,fantasy
7531379,biography
519809,mystery
23396040,biography
45903,romance
14288536,paranormal
20769037,romance
888772,thriller
29168119,paranormal
22438226,fiction
13649197,romance
13153953,young-adult
16168131,mystery
24874242,romance
26241439,paranormal
620317,fiction
13504096,fiction
12721204,thriller
7594284,paranormal
21287628,historical-fiction
18460726,paranormal
25733835,mystery
30333911,fiction
26485297,fiction
26596156,fantasy
12614,biography
26097054,fiction
1529665,biography
22381326,romance
18287264,biography
1768567,historical-fiction
20618864,romance
306442,fiction
22259518,graphic
11520379,paranormal
10100953,young-adult
13083038,fiction
17371832,romance
1917182,biography
20656655,fantasy
25120608,romance
8532713,thriller
63942,children
6060614,historical-fiction
6746620,thriller
6799860,paranormal
9757482,fiction
9496385,historical-fiction
6652346,biography
6790045,romance
15779361,romance
862069,children
8618198,historical-fiction
20949642,historical-fiction
2660336,paranormal
26849891,romance
174403,romance
35647679,thriller
8290787,mystery
11972795,young-adult
414500,historical-fiction
26496824,fantasy
23197290,paranormal
6039985,thriller
7847096,mystery
12139433,mystery
24841693,mystery
16003050,romance
15299890,biography
13615104,romance
9467205,fiction
18661268,romance
26225209,romance
11310457,historical-fiction
8147521,historical-fiction
6658271,thriller
24806344,romance
22034920,romance
398499,paranormal
21067594,thriller
18625483,biography
19286608,mystery
25788203,romance
18808092,romance
23200527,historical-fiction
49834,fiction
15863985,biography
23485082,fiction
133017,paranormal
17861803,historical-fiction
12716354,non-fiction
25344,non-fiction
26842381,non-fiction
25684440,romance
30340303,young-adult
189109,paranormal
12318418,fiction
8335119,paranormal
9465792,mystery
149339,mystery
30233563,romance
23296955,historical-fiction
9276353,biography
21942230,paranormal
25824169,fiction
23273409,fiction
24969379,mystery
16117995,historical-fiction
35561214,romance
10325022,romance
1642018,fiction
7169006,historical-fiction
9472969,romance
1237210,non-fiction
124547,non-fiction
114159,paranormal
26245953,romance
1957809,paranormal
19192428,fiction
8554876,paranormal
7714605,fiction
31698590,young-adult
14546720,historical-fiction
2648519,fiction
20625032,young-adult
41345,biography
24976569,young-adult
30231763,poetry
26827419,children
227216,children
19245063,thriller
7814774,paranormal
26857763,thriller
9571767,historical-fiction
13511003,fiction
14978955,biography
18343248,historical-fiction
1503546,non-fiction
13227571,biography
2170979,historical-fiction
23608940,romance
31491149,historical-fiction
427223,biography
9459216,thriller
18070217,fiction
33261032,non-fiction
29418127,romance
1258728,biography
191117,fiction
20452470,romance
15861256,fiction
217922,fiction
23397698,romance
22910308,romance
1180518,biography
26404155,thriller
9362335,romance
617203,romance
25428602,romance
1577340,biography
849623,biography
16119622,mystery
2200960,fiction
48899,mystery
780820,children
3176798,non-fiction
17887045,historical-fiction
48002,young-adult
5196817,historical-fiction
3332389,fiction
16783940,historical-fiction
6618982,thriller
13399183,paranormal
697003,young-adult
18222736,children
7921091,fiction
27039214,children
823054,paranormal
33309406,thriller
10774525,thriller
25893643,young-adult
334957,historical-fiction
28471,romance
25742555,fiction
21412507,paranormal
85373,fiction
20765988,mystery
21412505,biography
797950,paranormal
6604887,romance
1705533,mystery
28848025,mystery
13456558,fiction
29544564,romance
21424692,romance
26164724,fiction
16114579,romance
18465580,romance
597366,historical-fiction
199798,mystery
23849,mystery
28377709,mystery
30132522,paranormal
12079555,young-adult
23015505,romance
32185439,thriller
18521133,paranormal
30038874,biography
22883934,thriller
34731390,historical-fiction
16281005,fiction
1783663,mystery
599050,young-adult
16001012,mystery
19385917,paranormal
13634963,romance
13294069,romance
16132535,romance
22849419,romance
32727761,romance
22467401,thriller
5825015,mystery
13186433,romance
2346028,biography
33518586,mystery
13090956,romance
58820,historical-fiction
12163705,biography
15701498,mystery
31551432,children
424456,paranormal
23812036,fiction
4346798,biography
16703598,paranormal
11784977,biography
10417861,young-adult
36183236,romance
5966453,non-fiction
59838,romance
16112994,biography
861759,fantasy
20580322,romance
6057779,romance
18218328,thriller
13384214,fantasy
27887873,historical-fiction
18325627,poetry
7497530,paranormal
31189192,paranormal
11371654,fiction
1092816,biography
17347666,young-adult
13260173,thriller
30848103,mystery
23123007,thriller
26028181,paranormal
374371,romance
992354,romance
2555865,paranormal
15774457,comics
10838911,fiction
25885503,biography
25472985,biography
26071543,romance
25955790,romance
23555901,romance
1250133,children
23735067,fiction
17120512,fiction
6906139,biography
27109522,non-fiction
17931334,historical-fiction
6458606,biography
16145309,fantasy
20467657,thriller
729121,historical-fiction
12104387,thriller
30054302,historical-fiction
8564828,fiction
15982490,romance
14758911,romance
18690684,comics
3839564,paranormal
734087,fiction
6715969,historical-fiction
22309592,fiction
20613641,romance
484024,romance
22719146,historical-fiction
31140832,romance
18211287,fiction
912881,thriller
6343456,historical-fiction
26850573,fiction
13587070,paranormal
13539221,romance
1188814,young-adult
928651,thriller
8495956,thriller
18515659,fantasy
28219402,young-adult
10482501,mystery
15706024,paranormal
19125883,fiction
10547150,children
35890397,fiction
32731553,thriller
22885361,romance
13191456,fiction
33555370,fiction
1741157,historical-fiction
342081,romance
24160227,romance
20319997,biography
774012,biography
280717,fiction
9714700,biography
6435368,fantasy
33804399,thriller
16073023,young-adult
23632059,children
25448490,biography
8338784,fiction
1980941,biography
25614298,biography
9634047,fiction
1725165,fiction
2769957,biography
28122284,historical-fiction
